"","iPSC","NPC","Fetal_replicating","Fetal_quiescent","OPC","Neurons","Astrocytes","Oligodendrocytes","Microglia","Endothelial"
"ENSG00000173207.12",1.47478812467701,1.07211113505769,0.128677253869938,-0.390224608410281,-0.683113445709448,-0.430433529837235,-0.375679454138394,-0.424084572063889,-0.414848591399527,-0.507229185699413
"ENSG00000129824.15",1.6364139223109,1.65282492793496,-0.553552894419463,-0.498113148872421,-0.696063705514454,-0.215953132730784,-0.0715610444046284,-0.380775301857612,-0.342445199877332,0.466856985578199
"ENSG00000280511.1",1.06389594035679,-0.599190241020106,-0.553552894419464,-0.498113148872421,-0.696063705514454,-0.63822431816298,-0.590301033268013,-0.604984047516549,-0.545873995887772,-0.620597909068873
"ENSG00000158164.6",1.43158167971339,2.31022430980994,1.23323389196334,1.44888350786337,-0.666771374301166,-0.610922905374466,-0.582839163549558,-0.604984047516549,-0.545873995887773,-0.620597909068873
"ENSG00000026025.14",0.0252824989362499,1.67432965297024,0.664928712044035,-0.252037699052426,-0.696063705514454,-0.515262642399513,0.419378907401725,-0.584123817390908,-0.473705614457889,1.21777520167773
"ENSG00000198937.8",-0.191610607384195,1.58293707698863,0.256524795134932,0.117985610710573,-0.558489168541532,-0.29554891955446,-0.382841120407964,-0.26115805588764,-0.517654040819033,-0.224618895563317
"ENSG00000174021.10",1.44575288165742,1.85576117604927,0.830264865959423,-0.325424125345943,0.38118690425251,-0.512538147645209,0.277245488327129,-0.286355054776141,0.438146177013453,0.892459166621887
"ENSG00000233639.5",-0.744133856304849,1.96871424069454,2.40654443575984,1.11866611931485,-0.357867376424511,0.084178056004457,0.360134819598591,-0.138743642435988,-0.50022831398988,-0.543120012026085
"ENSG00000113140.10",0.925566453115496,1.50900688838261,-0.174162747130676,-0.483877771949758,0.00806936684055782,-0.43821183737496,-0.530995243490673,0.258203827863156,-0.545873995887772,1.20896173730224
"ENSG00000137804.12",1.04152586203156,1.39334880294917,1.16905931436347,-0.403687554299666,-0.696063705514454,-0.519230782066141,-0.347323938633946,-0.586814432568921,-0.500900365519481,-0.552031732972351
"ENSG00000110492.15",0.663235453687617,1.23851703103473,0.369962398977932,-0.272628956398764,-0.682460750244851,-0.541720194610805,-0.53633475645006,-0.604984047516549,-0.42037292227896,-0.385642961021549
"ENSG00000220793.5",1.53148259289357,1.56383083320267,-0.104192490438927,0.0711970719700919,-0.475329253774922,-0.292127036806447,-0.337432486416467,-0.281382804036667,-0.060159748184927,-0.0209540221559536
"ENSG00000034510.5",2.10179340532336,2.82147004502248,1.80698627679366,2.59567974800363,-0.319308452025531,1.06302557669459,-0.0333773896719234,0.185547526503855,0.829935826831173,1.82002734592859
"ENSG00000084207.15",2.23274598585751,2.24223074336151,1.16000850664376,0.617645124090808,-0.444748199714909,0.404633265872088,0.464511042141794,0.327393593002624,0.167967518395678,1.39799037170748
"ENSG00000213719.8",1.31836942505491,1.27961688028195,-0.124743559427531,-0.419433277996483,-0.508941571280489,-0.585288014455701,-0.542906444517618,-0.60498404751655,0.397579944809991,0.489836514909424
"ENSG00000109084.13",1.21951877377678,1.3936276229833,-0.028527254814171,0.0135987533766029,-0.39491799565625,-0.312136657386663,-0.492693272807958,-0.372288627381281,-0.535374538390428,-0.51370855255557
"ENSG00000131747.14",0.840705200798792,1.12317528041393,0.614700097927884,-0.488440121319434,-0.692252234824402,-0.628542124283867,-0.585896063697339,-0.603172659131507,-0.532008875673319,-0.612090363244837
"ENSG00000198856.12",1.77486037043774,1.63008091836268,0.710244042192653,-0.0715458718988735,-0.450033363788376,-0.0268922637355119,-0.15705342066781,-0.224684570641669,-0.262621100591315,-0.0946350738633312
"ENSG00000089157.15",2.30531450870529,2.3752666740248,1.4426899812506,1.76804934839175,-0.278193607075452,0.422830324189935,-0.0502894638108487,0.289232638862557,0.519696737171928,0.997754201767294
"ENSG00000182481.8",1.81025051722735,1.95022796459399,1.08243579582098,0.634577302609734,0.435785784132196,0.214581831148042,-0.0117567264845639,0.183424851393135,-0.00727932363191093,0.34497007910907
"ENSG00000054148.17",1.32865058930589,1.97666136473243,0.0135362977047398,0.594111958387027,-0.696063705514454,0.828424946383515,0.321609613098109,0.0961008770631103,-0.263079363615506,0.238678334607094
"ENSG00000234664.1",1.21414454635762,1.78247559736127,1.12246927714574,0.438208095871739,-0.379635620506466,0.272657378845769,-0.0797763839318978,0.205555070643646,-0.0575155641750651,-0.0948806346387092
"ENSG00000125995.15",1.73152067776116,1.85346437830517,0.282556497003429,0.316154684550698,-0.5963323073054,0.50407888170854,-0.120591703223992,0.0872380409523569,-0.205325699450056,0.542243025873668
"ENSG00000164611.12",1.48410297032287,1.30788330183801,0.658414495077638,-0.482483581837909,-0.696063705514454,-0.204342097342093,-0.569885195985522,-0.371094384235961,-0.365105429056586,-0.353120172732912
"ENSG00000198830.10",2.02072884621852,2.49788992156539,1.95691305173837,1.10299900569032,0.346709009283452,1.02115508137602,0.750503290160427,1.01057918401782,0.490524864391114,0.459933852274913
"ENSG00000087510.6",-0.264123340257115,-0.554021421705537,1.19917533611961,-0.445785709464358,-0.696063705514454,-0.610759978421706,-0.260844342466517,-0.593604110308006,-0.545873995887772,-0.500378120178191
"ENSG00000146592.16",-0.730668803490542,-0.418491407633627,1.13175081859806,-0.346920457901522,0.875380234352053,-0.29823828832805,-0.44041452559962,1.13925092605819,-0.207238624490754,-0.17756997166156
"ENSG00000198914.3",-0.751746263600192,0.355908113801548,1.37502846906107,0.574293056948546,-0.0980561084672815,-0.155639188691018,0.122982329667759,0.0540485151452952,-0.423089795955972,-0.441904784757917
"ENSG00000054654.15",-0.170739032466258,0.360828906455945,1.0939342836541,0.379726029488759,-0.649284359945624,-0.509530219715763,-0.535195444843749,-0.556855544112772,-0.543050163373207,0.0747269362787758
"ENSG00000041982.15",-0.634451748321412,-0.508405559273792,0.527535509435679,-0.497378974186883,-0.689520563853918,-0.615348339222373,-0.486860366199756,-0.59684413916371,-0.545873995887772,-0.546406468135517
"ENSG00000163508.12",-0.751746263600192,-0.599190241020105,0.404077724458593,-0.486395608358519,-0.696063705514454,-0.606996960047822,-0.584908155720106,-0.591765840444037,-0.545873995887772,-0.612966051114148
"ENSG00000169045.17",1.59763304113377,1.71297189903315,2.76916175674825,2.13715459726632,1.98381793775624,1.49644314174329,1.48965780545895,1.66871191864241,1.60449185447245,1.64235249872905
"ENSG00000256637.6",-0.751746263600192,-0.174826165335094,0.230198540757983,-0.441796020480227,-0.682465083700207,-0.622035458440071,-0.590301033268013,-0.600727853386357,-0.545873995887772,-0.620597909068874
"ENSG00000173404.4",-0.751275148087701,-0.488107035771603,-0.0581241853751149,-0.453519709330099,-0.696063705514454,-0.626827413008635,-0.590301033268013,-0.604984047516549,-0.545873995887772,-0.620597909068873
"ENSG00000278543.1",-0.751746263600192,-0.599190241020105,-0.147675941994791,-0.491096058938385,-0.681293267753601,-0.63703235100817,-0.590301033268013,-0.600615003830786,-0.545873995887772,-0.620597909068873
"ENSG00000142700.11",-0.751746263600192,-0.598941011281767,-0.18389281252921,-0.498113148872421,-0.696063705514454,-0.606993435070305,-0.589531140190751,-0.533015060450138,-0.545873995887772,-0.620597909068873
"ENSG00000252246.1",-0.751746263600192,-0.599190241020105,-0.216391875472632,-0.498113148872421,-0.696063705514454,-0.648435088491194,-0.590301033268013,-0.604984047516549,-0.545873995887772,-0.620597909068873
"ENSG00000201774.1",-0.751746263600192,-0.599190241020105,-0.375809908090745,-0.498113148872421,-0.696063705514454,-0.648435088491194,-0.590301033268013,-0.604984047516549,-0.545873995887772,-0.620597909068873
"ENSG00000236554.1",-0.751746263600192,-0.599190241020105,-0.414628850380108,-0.494621726340838,-0.696063705514454,-0.633036509031707,-0.590301033268013,-0.599162976863749,-0.545873995887772,-0.620597909068873
"ENSG00000253638.1",-0.751746263600192,-0.599190241020105,-0.478455938049152,-0.498113148872421,-0.696063705514454,-0.648435088491194,-0.590301033268013,-0.604984047516549,-0.545873995887772,-0.620597909068873
"ENSG00000104435.13",-0.64327610595345,0.0973768917692676,0.682340264672248,2.90190076764277,-0.670314781835788,1.69222833771463,-0.507693014546661,-0.108960953244026,-0.436999120303892,-0.404928997554464
"ENSG00000077279.17",-0.586805390483751,0.385772827961828,0.95133377906928,2.33331781483101,-0.389881428847582,0.243482437515818,-0.561332119039189,-0.526776504202537,-0.513707788339661,-0.566868587381103
"ENSG00000164600.6",-0.751746263600192,-0.599190241020105,-0.0931973252349924,1.7491601151189,-0.696063705514454,-0.321725741041895,-0.576560238994823,-0.594180550922258,-0.545873995887772,-0.56734325096817
"ENSG00000176887.6",0.821125734597782,1.7578777819613,2.82561319867115,2.58237075960934,0.262086869433567,0.0667513596896078,-0.542925124218605,-0.35811977516935,-0.488635045997627,-0.508548660645925
"ENSG00000124766.6",1.71461481964719,2.14200260519705,2.74376813134748,2.95108272721744,0.718448168756272,0.477251650825839,-0.0676151244061276,-0.29408260779245,0.0895365882733876,0.869011974409542
"ENSG00000119866.20",0.0280322334451846,0.174837084693214,1.23886274350387,1.77761736963677,-0.673008678452193,0.130451315047136,-0.470306199203729,-0.542663878076501,-0.532429922347084,-0.599808727766571
"ENSG00000053438.8",0.0213973650421383,0.428939198219134,2.10709549162924,1.87029386427737,-0.578226680939475,0.256872629572654,-0.505731940994596,-0.42016951560732,-0.526042099086442,-0.52892132575507
"ENSG00000272398.5",1.90843602131312,1.29167720131092,0.362837766739331,1.96641811113681,-0.696063705514454,-0.188817036509599,-0.583862599061191,-0.604984047516549,-0.545873995887773,-0.612233493995309
"ENSG00000119042.16",-0.672541221881294,-0.143203068456632,-0.207581788819469,1.20733216400266,-0.696063705514454,-0.446864123901228,-0.419369037707752,-0.18703248047129,-0.542578091357015,-0.539489904519423
"ENSG00000167552.13",1.55728883352334,2.99600264747729,2.9200909580534,3.41454568047649,0.922481114969687,1.68422920653754,0.880044232945713,2.16299087484671,0.328581287402342,0.904513085932852
"ENSG00000213190.3",0.453669688365388,1.52093059725638,1.09635972577362,2.23209265130261,-0.177516497336108,1.30231619200533,-0.176834774235911,-0.00888549380040895,-0.482554501117172,-0.357973480505784
"ENSG00000155926.13",-0.70631185314134,-0.599190241020106,-0.32187615235374,0.96165445513734,-0.403916507325811,-0.504399907867629,-0.557463039589645,-0.604984047516549,0.479735181446137,-0.620597909068873
"ENSG00000179456.10",-0.637096443555466,-0.0239440053739841,0.204661228726462,1.28248541059667,-0.235939557818204,0.0908258822519003,0.142624823770784,-0.245175772605606,-0.53580779234457,-0.354951033134389
"ENSG00000176165.10",-0.751746263600192,-0.599190241020105,1.26562161323608,1.39733328529119,0.20324917721012,0.620573421076392,0.449024338836069,-0.448348617691147,-0.380680015874251,-0.482245987356241
"ENSG00000131711.14",1.30762266369124,2.27588113792208,2.58184209969235,3.04976447785793,0.975724014231344,2.21239000313078,0.433556558491417,1.76138073473943,-0.1976847434032,0.87437377456712
"ENSG00000196230.12",2.02617576631862,2.32176464183229,2.04589291126528,2.46764647071176,-0.336545226544556,0.962054187625217,-0.167956160780976,0.20492214397162,0.402387928087413,0.483874650973013
"ENSG00000147862.15",-0.388085886745824,0.730892891373575,2.36497619260401,2.17900377929736,1.35005503036917,1.05556229604433,1.34828961652509,0.629835934339025,-0.0804954922359322,0.207746652668075
"ENSG00000113657.12",0.737830413758738,0.320114078776151,0.140281255582859,1.31439216008371,-0.607258845032215,-0.26301207752745,0.0679887289966295,-0.529766889756325,-0.416234315120106,-0.570553764689223
"ENSG00000134986.13",0.762997694779524,1.19716597965888,0.700892591149576,1.65671713357796,-0.507936532911787,0.37803375984457,-0.195520544896272,-0.430493175122213,-0.541989369072533,-0.441106945491936
"ENSG00000154639.18",1.42432646131412,1.42713304268075,0.635142303575331,2.06309114298444,0.640851624243807,0.638137102674662,-0.423885634985165,1.31460706872932,0.352117975256097,-0.359114305202553
"ENSG00000139970.16",-0.698672043762898,-0.378053358184973,0.736894461434983,1.59899751796762,-0.174148219687006,1.72177301853036,-0.186361400060526,-0.00179552233562459,-0.39085645518433,-0.0871893581089702
"ENSG00000132872.11",-0.485840642424153,-0.403396819655767,0.327356340646272,1.16978654297096,-0.335547118225251,0.687063974923511,-0.463184314063301,-0.489871289203109,-0.545873995887772,-0.537673704270735
"ENSG00000171843.15",-0.619314485707877,0.669508587712594,0.986125161879357,1.46426051806889,-0.35119523131813,0.515408651159571,0.140163659680935,-0.124219178209736,-0.531755952318505,-0.314731625003955
"ENSG00000184613.10",-0.305525759003908,0.156466686187144,-0.19773029554951,1.09902300584977,-0.696063705514454,0.317646326070419,-0.460210963025454,-0.498057633722074,-0.545873995887772,-0.609110399145929
"ENSG00000189058.8",-0.751591412597219,-0.598811380863094,-0.468658986514079,-0.47709981343839,1.87751159730507,-0.221513885166922,-0.500811171110378,1.95055133984626,0.162447135468381,0.971996151998337
"ENSG00000116147.16",-0.751746263600192,-0.599190241020105,-0.484738230468006,-0.242593884819556,1.49200526101427,0.0655908588838515,-0.434863135328498,-0.398948899444736,-0.458771465560066,-0.510537176687292
"ENSG00000147588.6",-0.751746263600192,-0.599190241020105,-0.0381321677486158,-0.481887641814226,1.32102405647551,-0.502960889351785,1.09491766967104,0.507563190235108,-0.36090304110768,-0.414925940486805
"ENSG00000187398.11",-0.640739850153512,-0.488840268688006,-0.401585056942633,-0.172455731497469,1.26326054631771,-0.0414724042890626,-0.202423840924291,-0.295745089436176,-0.533787728940194,-0.613323132782307
"ENSG00000204287.13",-0.661341332317338,-0.599190241020106,-0.534266721209615,-0.494628538639943,1.04899376465294,-0.521722337001559,-0.50925509544168,-0.539186228105326,2.59351515470674,-0.378984847750755
"ENSG00000134853.11",-0.639952689890062,-0.558515225049206,-0.401264512353582,-0.451998458003121,0.984071701940692,-0.492072654819902,-0.589071695311875,-0.470227333597372,-0.470930909576352,-0.334216865545939
"ENSG00000168461.12",-0.177058565303655,0.444925635010731,-0.216431921365399,-0.404801432790901,1.33861171251867,-0.346175172575175,0.478514585131519,-0.445737533729051,0.719880592762281,-0.461473252060895
"ENSG00000186369.10",-0.751746263600192,-0.594200748029471,-0.382870849832012,-0.131698812463798,1.03852100381901,-0.151861838151505,-0.566258001859401,-0.496564411714892,-0.419224439875861,-0.620597909068873
"ENSG00000112902.11",-0.466774694075607,0.0228924518013767,-0.25588377770391,-0.456073670926989,1.12951006558908,-0.0454035004932046,-0.508195108903365,-0.256746270967448,-0.537614882011365,-0.0725031384500568
"ENSG00000188906.14",-0.750703406700162,-0.580292685571404,-0.55149381551872,-0.482047925484525,0.855736711685765,-0.350865089159982,-0.406652514108814,-0.493365181680489,-0.380717946824267,-0.374500798145765
"ENSG00000156966.6",0.733428826961845,-0.588299209071924,-0.510526713951057,-0.427739514833093,0.964469359188436,-0.442918902893876,-0.562011988235956,-0.310107931204592,-0.366052114981389,-0.459697530880172
"ENSG00000090104.11",-0.751746263600192,-0.599190241020105,-0.538017084235201,-0.498113148872421,0.733648272572203,-0.601644276073985,-0.577285609629888,-0.552333484014198,1.48486089443634,-0.620597909068873
"ENSG00000184221.12",-0.751746263600192,-0.599190241020105,-0.231876398720489,-0.479523732106925,0.812995513343905,-0.524251745266999,-0.434512512066997,0.720891922872085,-0.161596352997095,-0.354463139693853
"ENSG00000171659.13",-0.751746263600192,-0.597677305027409,-0.553552894419464,-0.498113148872421,0.606829072355045,-0.551893716091465,-0.588796009380037,-0.584928337033699,1.23450928489132,-0.620597909068873
"ENSG00000196083.9",-0.654259644649905,-0.59023962099962,-0.537399681689682,-0.438926766430768,0.684620711024516,-0.310329206056925,-0.582748953276866,-0.538522237023389,0.592346069691167,-0.607474896191775
"ENSG00000157890.17",-0.750948442791693,-0.477929611973798,-0.503972812880352,-0.312346908537125,0.619442757141374,-0.428931007207287,-0.558251902459615,-0.474366184220693,-0.518699477080775,-0.563401812934555
"ENSG00000150275.17",-0.745180377409195,-0.0595672713890847,-0.480782271529307,-0.468953713937311,0.656792314630273,-0.363958995137931,-0.576402113457705,-0.51160171075931,-0.361055141866296,-0.600280801322051
"ENSG00000133401.15",-0.69792389375466,-0.538312518302805,-0.525564494594792,-0.183992817193382,0.624320956261067,-0.306463528905548,-0.516299850659562,-0.410483413718192,-0.429681865474041,-0.233630376658484
"ENSG00000103489.11",-0.513964436777425,-0.411343821018918,-0.248106563599705,-0.187421421769252,0.584661205128049,-0.487226979713625,-0.517345576314464,-0.429816726319363,-0.516877203201695,-0.580099281198773
"ENSG00000103196.11",-0.448097149332512,-0.493392556915645,-0.522201402747818,-0.485386091485358,0.51136331810997,-0.589710075696697,-0.572893082068184,-0.538990107012225,-0.267088478425173,0.756558693918617
"ENSG00000170961.6",-0.557756458028798,-0.515124958934535,-0.415319235006604,-0.365884744426546,0.384867101790224,-0.612955799804761,-0.590301033268013,-0.581533832849237,-0.517633955134636,-0.620597909068873
"ENSG00000260118.1",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.439625306483874,0.372443646724274,-0.548570328909754,-0.274319893181701,-0.504219007073292,-0.545873995887772,-0.528514179168392
"ENSG00000110693.16",-0.745801780858392,-0.478376599340534,0.0909605753105014,-0.373796711401241,0.44469896484569,-0.364430572258835,-0.0879928462343145,-0.512380660051375,-0.433497730067681,-0.473073258669636
"ENSG00000104368.17",-0.729702086208165,-0.528060345798602,-0.454319076016749,-0.495535282426047,0.312561635330524,-0.538597054348761,-0.589626962451818,-0.53278455893398,-0.381318244135007,-0.0133073920319591
"ENSG00000154975.13",-0.733452181038103,-0.598824985006967,-0.519591005308865,-0.443603118138127,0.270672173122983,-0.480965942289722,-0.557133387078758,-0.48076520593552,-0.536902867944321,-0.611900437267092
"ENSG00000132639.12",-0.703858272079359,-0.14139978842699,-0.28033975459471,0.850827419618935,0.635285028777286,2.31847097159437,0.0310012683719031,0.298817181400222,-0.545873995887772,0.0581284207130665
"ENSG00000171951.4",-0.560163098568278,-0.266983435525765,-0.415493210917024,-0.0453729938655169,0.341054212159454,1.97112313902549,0.093602835543869,-0.0381035741774328,-0.545873995887772,-0.286898170727868
"ENSG00000163630.10",-0.739472970438845,-0.536759664492617,-0.553552894419464,-0.414085065439278,-0.561752043730305,1.41673150510642,-0.439270826961501,-0.347944431869509,-0.545873995887772,-0.404416013009386
"ENSG00000214548.14",-0.470643587572776,-0.0329090677682775,-0.298033014390939,0.541860052574854,0.732802414889411,2.0021783256938,-0.214780380099806,-0.10637412542098,-0.477244186385795,0.0720765972855724
"ENSG00000022355.16",-0.699916559079392,-0.586994997825874,-0.550421541814746,-0.430320488832048,-0.541113213231367,1.34322666920658,-0.415331102787061,-0.184699147072553,-0.539596096776345,-0.309960709431587
"ENSG00000187094.11",-0.691467308812452,-0.598749122437254,-0.553552894419464,-0.483583122619189,-0.696063705514454,1.37327870577501,-0.222769294505962,-0.131345502356427,-0.545873995887772,-0.139475349040867
"ENSG00000156298.12",-0.510415944211721,-0.322240165392309,0.130445748332441,0.6137338461249,1.26250988322501,2.23478351088549,1.56732802498463,0.406228963116688,-0.16270351790272,0.0221668597573726
"ENSG00000163032.11",0.596675227049734,-0.548999573203501,-0.479223067246557,-0.132852775491173,-0.519988964731241,1.64984637529105,-0.289338253335362,-0.139318690824387,-0.522701721339268,-0.376825817799929
"ENSG00000143153.12",-0.0444441643488342,0.00670764458997883,0.00588184615956498,0.411686153423846,0.671218166385416,2.18784321602785,0.0934728826931348,1.58066702989595,0.277756182033012,0.367900944067353
"ENSG00000166922.8",-0.166821899893002,-0.567824425445369,-0.0845160456486975,0.931156295158446,0.57931608626556,1.90125826712408,-0.388022426409013,0.843647004097856,-0.410073980130495,-0.346081399746215
"ENSG00000128683.13",-0.751580309443908,-0.458305702741804,-0.541480723724843,-0.0776031228297558,0.0604012649991138,1.30274298509263,-0.378464047185796,-0.284047671455431,-0.541513435352113,-0.492506106320707
"ENSG00000186310.9",0.134971337936172,-0.251410214209496,-0.176451370611847,0.228621958707863,-0.0523350779978351,1.62357440435723,-0.140933310523178,0.148965393228686,-0.545873995887773,-0.397886924772581
"ENSG00000113327.14",-0.705764404565413,-0.599190241020106,-0.549909295218904,-0.258359059270217,-0.600069639353497,1.16152918243936,-0.380565406458091,-0.291033456780816,-0.545873995887772,-0.446895845793385
"ENSG00000067715.13",-0.0576236497474764,0.427769063356841,-0.247689142930723,0.98359521798732,-0.696063705514454,1.92432820213934,-0.039767062734984,0.102911156457256,-0.487205035722898,0.00069803227194089
"ENSG00000163536.12",-0.275120384276988,-0.389562702030116,-0.542393749765721,-0.0157162074732959,-0.562963759792063,1.50820796871629,0.0756056125839273,0.723801531429692,-0.402176816595751,-0.15392478527042
"ENSG00000145864.12",-0.751489255902431,-0.545914991157723,-0.39901780834977,-0.317390992197907,-0.605242077458821,1.08326328507951,-0.404758654628478,-0.41781063460812,-0.534741759808977,-0.473166527365881
"ENSG00000280234.1",-0.751513828964974,-0.594277319593571,-0.553552894419464,-0.0182612271880046,-0.669478188730386,1.19840587554865,-0.139951660633772,-0.362054999167045,-0.545873995887772,-0.431706423986812
"ENSG00000146469.12",-0.751746263600192,-0.599190241020105,-0.553552894419464,-0.498113148872421,-0.696063705514454,1.03160252037575,-0.120962143424952,-0.216749197264837,-0.533783923957905,-0.39961968629938
"ENSG00000203930.10",-0.455902824064315,0.091565453584732,0.650973190103973,0.585082588806441,0.236326349204541,1.6873131315,-0.276008808640899,0.340829213278798,-0.338011096931137,-0.246830109576017
"ENSG00000114279.13",-0.16908063918915,-0.0198570854761443,-0.154593599089917,1.01836941232728,1.04454300321033,1.65092866877825,-0.480554808319701,-0.222183102302866,-0.350910499521661,-0.135912128582882
"ENSG00000198300.12",-0.751746263600192,-0.584739078291269,0.304720842098542,0.100520741114107,0.752099896436262,1.35919459470855,-0.191901895438078,0.819067179875811,-0.527314789867039,-0.112381946751611
"ENSG00000136531.14",-0.668481012677458,-0.518382460699539,-0.429013694084225,0.328097473766373,-0.0772614555556698,1.21427281973837,-0.43166238734906,-0.35708173670255,-0.545873995887772,-0.236819551977102
"ENSG00000240694.8",-0.551738377721928,0.214349589749674,-0.329512565941117,0.146778817672545,-0.53546323800302,1.31016327529911,-0.212191451567125,-0.323142675703825,-0.545873995887772,-0.358627943813051
"ENSG00000175352.10",-0.433882201027056,-0.0969392318260223,-0.541773344086185,-0.398652486876969,-0.67392913553492,1.06317612054035,-0.532011773761815,-0.352810876660219,-0.0954308997821322,-0.256755893779793
"ENSG00000171885.13",-0.729649232859501,-0.567377900359032,-0.512129440429746,-0.47885568677756,-0.619570448120201,-0.296088928027036,2.23800606196674,-0.422915384206245,-0.428632979436735,-0.58429818482988
"ENSG00000164089.8",-0.751693441146059,-0.598651458656808,-0.540273701861375,-0.498113148872421,-0.686606328621848,-0.47742378302839,2.14132347169172,-0.536583843772766,-0.424571177400145,-0.36145645198571
"ENSG00000110436.11",-0.749313547094228,-0.212654437490955,0.241667801237349,0.158393307902535,0.980537582585076,0.246598544782843,2.63386432528699,-0.245710358798048,-0.25037785895408,-0.211746052584025
"ENSG00000152583.12",-0.472905921844769,-0.316641722414121,-0.200936246290512,-0.467175807722516,1.89837951222319,1.33830350887122,2.89433210983598,0.0813832904720727,0.029864518916581,1.69600198951416
